Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"mscorlib.dll!System.Text::UTF8Encoding.GetCharCount()";0.0006;0.0006;0.0006;25904;25904;25904;31;31;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;25904;0.0006;0.0006;25904;25904;0
"mscorlib.dll!System::AttributeUsageAttribute.get_AllowMultiple()";0.0006;0.0006;0.0006;25904;25904;25904;38;48;0.00059999997029081;0.0006;0.0006;0.0006;12;12;12;12;1;25904;0;0.0001;25904;25904;0
"mscorlib.dll!System::DateTime.GetSystemTimeAsFileTime()";0.0006;0.0006;0.0006;25904;25904;25904;19;19;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;25904;0.0006;0.0006;25904;25904;0
"mscorlib.dll!System::RuntimeType.GetDefaultConstructor()";0.0006;0.0006;0.0006;25904;25904;25904;49;52;0.00059999997029081;0.0006;0.0006;0.0006;2;2;2;2;1;25904;0.0003;0.0003;25904;25904;0
"System.Core.dll!System.Collections.Generic::LargeArrayBuilder`1.GetBuffer()";0.0006;0.0006;0.0006;25904;25904;25904;44;50;0.00059999997029081;0.0006;0.0006;0.0006;14;14;14;14;1;25904;0;0.0001;25904;25904;0
"System.Core.dll!System.Linq::EnumerableSorter`2..ctor()";0.0006;0.0006;0.0006;25904;25904;25904;39;42;0.00059999997029081;0.0006;0.0006;0.0006;2;2;2;2;1;25904;0.0003;0.0003;25904;25904;0
"UnityEngine.CoreModule.dll!UnityEngine::Time.set_timeScale()";0.0006;0.0006;0.0006;26016;26016;26016;17;17;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;26016;0.0006;0.0006;26016;26016;0
"Assembly-CSharp.dll!::SlowAuraBehavior.Deactivate()";0.0006;0.0006;0.0006;26017;26017;26017;11;13;0.00059999997029081;0.0006;0.0006;0.0006;10;10;10;10;1;26017;0;0.0001;26017;26017;0
"CompareHashes";0.0006;0.0006;0.0006;26017;26017;26017;12;13;0.00059999997029081;0.0006;0.0006;0.0006;6;6;6;6;1;26017;0;0.0004;26017;26017;0
"System.dll!System.Collections.Generic::LinkedListNode`1.set_Value()";0.0006;0.0006;0.0006;26017;26017;26017;18;18;0.00059999997029081;0.0006;0.0006;0.0006;6;6;6;6;1;26017;0;0.0002;26017;26017;0
"Unity.TextMeshPro.dll!TMPro::TMP_Text.get_layoutPriority()";0.0006;0.0006;0.0006;26017;26017;26017;20;20;0.00059999997029081;0.0006;0.0006;0.0006;8;8;8;8;1;26017;0;0.0001;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine.Events::InvokableCall.add_Delegate()";0.0006;0.0006;0.0006;26017;26017;26017;14;14;0.00059999997029081;0.0006;0.0006;0.0006;3;3;3;3;1;26017;0.0002;0.0002;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.RoundToInt()";0.0006;0;0.0012;26017;25904;25663;16;16;0.00299999988055788;0.0006;0.0004;0.0008;22;4;2;8;5;24539;0;0.0004;25904;25663;0
"UnityEngine.CoreModule.dll!UnityEngine::RectTransform.set_sendChildDimensionsChange()";0.0006;0.0006;0.0006;26017;26017;26017;10;10;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;26017;0.0006;0.0006;26017;26017;0
"UnityEngine.UI.dll!UnityEngine.UIElements::UIToolkitInteroperabilityBridge.get_shouldTrackPanels()";0.0006;0.0006;0.0006;26017;26017;26017;7;7;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;26017;0.0006;0.0006;26017;26017;0
"mscorlib.dll!System.Collections.Generic::List`1.InsertRange()";0.0006;0.0003;0.1149;26199;24227;25904;6;40;2.46069997659652;0.00123035;0.0005;0.0011;2220;1;1;11;2000;24216;0.0003;0.0355;24227;25904;0.0006
"Analytics.OnPlayerSessionStateChanged";0.0006;0.0006;0.0006;26215;26215;26215;5;5;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;26215;0.0006;0.0006;26215;26215;0
"PreLateUpdate.LegacyAnimationUpdate";0.0005;0;0.0074;24220;26100;25006;2;2;1.16809998644021;0.00058405;0.0003;0.0007;2000;1;1;1;2000;24216;0;0.0074;26100;25006;0.0003
"CopyChannels";0.0005;0.0003;0.0111;24264;24232;26017;4;22;0.0259000017249491;0.001079167;0.0004;0.001;52;1;1;25;24;24221;0.0001;0.0017;26017;26017;0
"ContentLoadFrontend.IntegrateUpdate";0.0005;0.0002;0.01;24268;24222;25099;3;3;1.28169998244266;0.00064085;0.0003;0.0008;2000;1;1;1;2000;24216;0.0002;0.01;24222;25099;0.0005
"MeshRendererPrepareDispatchUpdate";0.0005;0.0002;0.0094;24298;24228;25957;4;4;0.991099986698828;0.0005676403;0.0004;0.0006;1746;1;1;1;1746;24216;0.0002;0.0094;24228;25957;0.001
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.Lerp()";0.0005;0.0001;0.0308;24413;24380;25400;6;23;2.02719990977494;0.0010136;0.0003;0.0013;6783;1;1;24;2000;24216;0.0001;0.0088;24217;25304;0.0002
"UnityEngine.Physics2DModule.dll!UnityEngine::Rigidbody2D.set_angularVelocity_Injected()";0.0005;0.0002;0.0031;24457;24404;25598;7;20;0.0859999981039437;0.0007226891;0.0004;0.0009;218;1;1;4;119;24220;0;0.0029;25444;25959;0
"Assembly-CSharp.dll!::TowerData.get_DisplayName()";0.0005;0.0003;0.0014;24602;24649;24539;8;19;0.0183999998262152;0.0005575757;0.0004;0.0006;33;1;1;1;33;24539;0.0003;0.0014;24649;24539;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::EventSystem.SetSelectedGameObject()";0.0005;0.0002;0.1227;24643;25720;25770;7;15;0.674100002812338;0.01982647;0.0003;0.0016;40;1;1;2;34;24635;0.0002;0.1227;24795;25770;0
"UnityEngine.CoreModule.dll!UnityEngine.Bindings::BindingsAllocator.Free()";0.0005;0.0002;0.0022;24756;24244;24289;11;11;0.0881999979901593;0.0006345324;0.0003;0.0008;188;1;1;7;139;24220;0;0.0019;24527;25783;0
"UnityEngine.CoreModule.dll!UnityEngine::Display.RelativeMouseAtImpl()";0.0005;0.0002;0.0304;24783;24222;24614;6;14;1.42289997971966;0.00071145;0.0003;0.001;2036;1;1;2;2000;24216;0.0001;0.0304;26080;24614;0.0002
"EarlyUpdate.AnalyticsCoreStatsUpdate";0.0005;0.0002;0.0083;24805;24291;26011;2;2;1.46179998380831;0.0007309;0.0004;0.0009;2000;1;1;1;2000;24216;0.0002;0.0083;24291;26011;0.0004
"CleanUp.TextRenderingGarbageCollect";0.0005;0.0001;0.1269;24928;26080;26130;5;5;1.53669998757687;0.00076835;0.0004;0.0009;2000;1;1;1;2000;24216;0.0001;0.1269;26080;26130;0.0006
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.CheckDisabled()";0.0005;0.0001;0.0244;24989;24224;25908;6;6;1.51139997835708;0.0007557;0.0003;0.0011;2000;1;1;1;2000;24216;0.0001;0.0244;24224;25908;0.0003
"PostLateUpdate.UpdateVideo";0.0005;0.0002;0.0071;25003;24775;24510;2;2;1.20949999432196;0.00060475;0.0004;0.0006;2000;1;1;1;2000;24216;0.0002;0.0071;24775;24510;0.0018
"ParticleSystem.WaitForPreviousRenderingToFinish";0.0005;0;0.0116;25046;24640;25018;4;19;1.72589998539479;0.00086295;0.0002;0.0012;2277;1;1;7;2000;24216;0;0.0113;24221;25018;0.0005
"Assembly-CSharp.dll!::PathLengthSpeedScale.GetSpeedMultiplier()";0.0005;0.0003;0.0025;25140;25610;24662;7;7;0.00629999992088415;0.0009;0.0003;0.0006;7;1;1;1;7;24426;0.0003;0.0025;25610;24662;0
"PostLateUpdate.TriggerEndOfFrameCallbacks";0.0005;0.0002;0.0033;25287;24251;25021;2;2;1.17699998708849;0.0005885;0.0004;0.0007;2000;1;1;1;2000;24216;0.0002;0.0033;24251;25021;0.0005
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.GetMousePresentInternal()";0.0005;0.0002;0.0072;25322;24460;25385;8;8;1.4300999816187;0.0007154077;0.0004;0.001;1999;1;1;1;1999;24216;0.0002;0.0072;24460;25385;0.0004
"mscorlib.dll!::Reader.get_SynchronizationContext()";0.0005;0.0003;0.0257;25343;24219;25271;5;5;1.50729998692987;0.00075365;0.0004;0.0008;2000;1;1;1;2000;24216;0.0003;0.0257;24219;25271;0.0004
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.Profiling::EngineEmitter.get_IsEnabled()";0.0005;0.0002;0.0087;25343;26007;24309;8;8;1.41879998998775;0.0007094;0.0004;0.0007;2000;1;1;1;2000;24216;0.0002;0.0087;26007;24309;0.0004
"UnityEngine.ParticleSystemModule.dll!::ColorOverLifetimeModule.set_colorBlittable_Injected()";0.0005;0.0004;0.0021;25349;24381;24860;14;15;0.0384999995876569;0.0007403846;0.0004;0.0008;54;1;1;2;52;24287;0.0003;0.0021;24860;24976;0
"UnityEngine.ParticleSystemModule.dll!::Burst..ctor()";0.0005;0.0004;0.0026;25430;25498;25812;12;13;0.03740000052494;0.0007192308;0.0005;0.0007;54;1;1;2;52;24287;0.0004;0.0026;25498;25812;0
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.SetActiveSubMeshes()";0.0005;0.0003;0.0137;25510;24259;24267;13;22;0.293599997530691;0.000868639;0.0004;0.0009;425;1;1;6;338;24220;0.0002;0.0121;24222;24267;0
"UnityEngine.IMGUIModule.dll!UnityEngine::GUILayoutEntry.SetHorizontal()";0.0005;0.0003;0.0254;25530;25828;24386;7;8;1.32389999812585;0.0007350916;0.0005;0.0007;1907;1;1;3;1801;24216;0.0002;0.0254;25786;24386;0.0004
"EarlyUpdate.DispatchEventQueueEvents";0.0005;0.0002;0.0378;25567;24355;24220;2;2;1.55879998316232;0.0007794;0.0004;0.0009;2000;1;1;1;2000;24216;0.0002;0.0378;24355;24220;0.0004
"PreLateUpdate.AIUpdatePostScript";0.0005;0.0001;0.0075;25599;25800;26143;2;2;1.29009998511174;0.00064505;0.0004;0.0008;2000;1;1;1;2000;24216;0.0001;0.0075;25800;26143;0.0002
"EarlyUpdate.UpdateAsyncInstantiate";0.0005;0.0002;0.0075;25624;24329;25868;2;2;1.6481999844691;0.0008241;0.0004;0.001;2000;1;1;1;2000;24216;0.0002;0.0075;24329;25868;0.0004
"UnityEngine.IMGUIModule.dll!UnityEngine::Event.Internal_SetNativeEvent()";0.0005;0.0003;0.0038;25636;24266;24940;5;6;1.33259999472648;0.0006663;0.0004;0.0007;2111;1;1;3;2000;24216;0.0001;0.0038;24635;24940;0.0004
"UnityEngine.CoreModule.dll!UnityEngine::Random.RandomRangeInt()";0.0005;0.0004;0.0011;25668;24463;24220;7;10;0.00709999998798594;0.0006454546;0.0005;0.0008;11;1;1;1;11;24220;0.0004;0.0011;24463;24220;0
"UnityEngine.CoreModule.dll!UnityEngine::GameObject.TryGetComponentFastPath_Injected()";0.0005;0.0003;0.0035;25669;25184;24220;12;17;0.0099000001209788;0.0009;0.0004;0.0009;13;1;1;3;11;24220;0.0003;0.0016;25184;24220;0
"UnityEngine.ParticleSystemModule.dll!::MainModule.set_gravityModifierBlittable()";0.0005;0.0004;0.0023;25714;24381;24324;13;14;0.0395999995816965;0.0007615385;0.0004;0.0008;54;1;1;2;52;24287;0.0004;0.0023;24381;24324;0
"UnityEngine.CoreModule.dll!UnityEngine.Events::InvokableCall`1.add_Delegate()";0.0005;0.0004;0.0075;25751;24472;25702;20;31;0.0831000000471249;0.000865625;0.0005;0.0009;104;1;1;4;96;24220;0.0002;0.0075;25483;25702;0
"UnityEngine.GridModule.dll!UnityEngine::GridLayout.get_cellSize()";0.0005;0.0004;0.0022;25762;24559;24870;6;6;0.065699999948265;0.0006441177;0.0005;0.0007;102;1;1;1;102;24457;0.0004;0.0022;24559;24870;0
"UnityEngine.CoreModule.dll!UnityEngine::Vector2.Normalize()";0.0005;0.0002;0.0055;25773;24463;25400;7;23;0.0665999975753948;0.0007655172;0.0003;0.0007;152;1;1;4;87;24220;0.0001;0.0032;24839;24876;0
"mscorlib.dll!System::Span`1.Slice()";0.0005;0.0003;0.005599999;25787;24226;25904;11;36;0.144699996657437;0.0007128079;0.0004;0.0008;322;1;1;25;203;24220;0.0001;0.0017;24640;25198;0
"mscorlib.dll!System::DateTime.get_Month()";0.0005;0.0005;0.0005;25904;25904;25904;22;22;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;25904;0.0005;0.0005;25904;25904;0
"mscorlib.dll!System::DateTime.get_Year()";0.0005;0.0005;0.0005;25904;25904;25904;22;22;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;25904;0.0005;0.0005;25904;25904;0
"UnityEngine.CoreModule.dll!UnityEngine::Logger.IsLogTypeAllowed()";0.0005;0.0005;0.0005;25904;25904;25904;20;20;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;25904;0.0005;0.0005;25904;25904;0
"UnityEngine.CoreModule.dll!UnityEngine::Transform.SetAsLastSibling_Injected()";0.0005;0.0005;0.0005;25904;25904;25904;19;19;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;25904;0.0005;0.0005;25904;25904;0
"sceneLoadStart.Invoke";0.0005;0.0005;0.0005;26016;26016;26016;25;25;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;26016;0.0005;0.0005;26016;26016;0
"UnityEngine.UI.dll!UnityEngine.UI::Image.CalculateLayoutInputHorizontal()";0.0005;0.0005;0.0005;26017;26017;26017;14;14;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;26017;0.0005;0.0005;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_targetTexture_Injected()";0.0005;0.0002;0.0591;26020;25319;25947;6;6;1.64759998270893;0.0008238;0.0004;0.0011;2000;1;1;1;2000;24216;0.0002;0.0591;25319;25947;0.0004
"PostLateUpdate.UpdateResolution";0.0005;0.0002;0.0088;26108;24775;25991;2;2;1.40289998681692;0.00070145;0.0004;0.0007;2000;1;1;1;2000;24216;0.0002;0.0088;24775;25991;0.0005
"mscorlib.dll!::KeyCollection..ctor()";0.0005;0.0005;0.0005;26215;26215;26215;8;8;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;26215;0.0005;0.0005;26215;26215;0
"mscorlib.dll!::KeyCollection.GetEnumerator()";0.0005;0.0005;0.0005;26215;26215;26215;7;7;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;26215;0.0005;0.0005;26215;26215;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_eventMask_Injected()";0.0005;0.0001;0.006599999;24218;24290;25190;6;6;1.27639996196376;0.0006498981;0.0003;0.0008;5892;3;3;3;1964;24216;0;0.0064;24222;25190;0.0003
"Tilemap.UpdateTileAnimation()";0.0005;0.0001;0.0048;24312;24240;24633;5;5;1.20569996672566;0.0006694614;0.0003;0.0009;5403;3;3;3;1801;24216;0;0.0042;24219;24633;0.0003
"UnityEngine.AccessibilityModule.dll!UnityEngine.Accessibility::AccessibilityManager.get_instance()";0.0005;0.0001;0.0051;24314;24375;24977;4;4;1.13179996643157;0.0005659;0.0003;0.0006;4000;2;2;2;2000;24216;0;0.0047;24227;24977;0.0003
"System.dll!System.Collections.Generic::LinkedList`1.get_First()";0.0005;0;0.1546;24557;25964;25704;6;17;1.34759992273757;0.0006738;0.0003;0.0007;14653;6;1;33;2000;24216;0;0.1538;24216;25704;0.0005
"UnityEngine.CoreModule.dll!UnityEngine::GradientAlphaKey..ctor()";0.0005;0.0001;0.0121;24608;24225;25152;8;24;0.386599979668972;0.0006432612;0.0003;0.0007;4318;6;2;18;601;24216;0;0.0099;24216;25152;0
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.InverseLerp()";0.0005;0.0002;0.0074;24847;24216;24220;13;23;0.801799975743052;0.0006948007;0.0003;0.0007;2148;2;1;7;1154;24216;0.0001;0.0035;24221;24472;0
"UnityEngine.TilemapModule.dll!UnityEngine.Tilemaps::Tilemap.get_origin_Injected()";0.0005;0.0001;0.0026;24900;25848;24220;11;20;0.0137999994403799;0.0006571428;0.0003;0.0008;46;2;2;6;21;24220;0;0.001;24655;24662;0
"UnityEngine.CoreModule.dll!UnityEngine.Pool::ObjectPool`1.Get()";0.0005;0.0001;0.03510002;24902;24219;26017;8;29;1.2851999408158;0.0007870178;0.0003;0.0009;9971;4;1;417;1633;24216;0;0.0105;24219;24592;0
"UnityEngine.CoreModule.dll!UnityEngine::MonoBehaviour.IsObjectMonoBehaviour_Injected()";0.0005;0.0001;0.008299999;24908;24313;24220;7;31;0.309999991251971;0.0006623932;0.0003;0.0007;943;1;1;66;468;24220;0;0.0036;24221;25703;0
"UnityEngine.CoreModule.dll!UnityEngine::LineRenderer.set_endWidth_Injected()";0.0005;0.0001;0.022;24926;24464;24322;7;24;0.454099984883214;0.0007117555;0.0003;0.0007;2127;3;1;7;638;24216;0;0.0208;24217;24322;0
"Physics2D.SolveDiscreteIslandPositionConstraints";0.0005;0.0001;0.006299999;24927;24282;25246;8;8;1.02969992352882;0.0006823724;0.0003;0.0009;14963;9;1;42;1509;24216;0;0.0039;24216;25527;0
"UnityEngine.CoreModule.dll!UnityEngine::Time.get_unscaledDeltaTime()";0.0005;0.0002;0.0083;24933;24269;24267;5;28;1.26729996812355;0.00063365;0.0004;0.0007;4323;2;2;4;2000;24216;0;0.0072;24634;24267;0.0003
"UnityEngine.UI.dll!UnityEngine.UI::Slider.get_minValue()";0.0005;0;0.012;25123;24415;25266;9;23;1.18839992786525;0.0007036116;0.0002;0.0009;11299;6;1;33;1689;24216;0;0.0077;24216;25266;0
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_localScale_Injected()";0.0005;0.0002;0.0052;25243;24624;25400;9;21;0.0493999983009417;0.000715942;0.0003;0.0007;269;3;1;7;69;24220;0;0.0016;24247;25400;0
"UnityEngine.CoreModule.dll!UnityEngine::Screen.get_height()";0.0005;0.0001;0.0169;25277;25423;24516;5;11;1.31129995847004;0.00065565;0.0004;0.0007;5870;3;1;5;2000;24216;0;0.0156;24219;24516;0.0004
"mscorlib.dll!System::RuntimeTypeHandle.GetAttributes()";0.0005;0.0003;0.09310069;25308;26017;25904;27;57;0.0939006893022452;0.03130023;0.0003;0.0005;949;3;2;944;3;25308;0;0.0016;25308;25904;0
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ShouldRunUpdate()";0.0005;0;0.0037;25311;24625;24947;3;4;1.303199957998;0.0006516;0.0003;0.0009;5698;3;2;4;2000;24216;0;0.003;24221;24947;0.0003
"mscorlib.dll!System::ReadOnlySpan`1.op_Implicit()";0.0005;0.0003;0.02079999;25360;24222;25904;6;35;1.29999995330581;0.0007214206;0.0004;0.0008;3776;2;2;97;1802;24216;0.0001;0.0071;24219;25826;0.0003
"UnityEngine.CoreModule.dll!UnityEngine::GameObject.get_activeSelf_Injected()";0.0005;0.0001;0.0117;25361;25045;24267;6;20;1.11459996281337;0.0006767455;0.0003;0.0008;4945;3;1;12;1647;24216;0;0.0099;24218;25662;0.0002
"UnityEngine.CoreModule.dll!UnityEngine::Sprite.get_border_Injected()";0.0005;0.0002;0.003;25366;24280;25215;16;17;0.727599980731611;0.0006310494;0.0004;0.0007;2960;2;2;12;1153;24216;0;0.0024;24216;25098;0
"FontEngine.LoadFontFace_From_Cache";0.0005;0.0004;0.001;25452;25904;24539;26;26;0.00190000000293367;0.0006333333;0.0004;0.0005;6;2;1;3;3;24539;0.0001;0.001;25452;24539;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInputModule.get_eventSystem()";0.0005;0;0.0141;25528;24339;25008;6;15;1.47139994485769;0.0007357;0.0004;0.0007;12443;6;6;9;2000;24216;0;0.0124;24218;25008;0.0005
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.AsyncOperations::AsyncOperationBase`1.get_Status()";0.0005;0;0.0163;25760;25298;25961;11;19;1.27979994039197;0.0007102108;0.0004;0.0007;16215;9;6;9;1802;24216;0;0.0134;24216;25961;0.0008
"UnityEngine.UIModule.dll!UnityEngine::CanvasRenderer.GetColor_Injected()";0.0005;0.0001;0.0054;25770;24359;24220;16;28;0.0696999976571533;0.0006394495;0.0002;0.0008;353;3;1;10;109;24220;0;0.0012;24251;24539;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.AsyncOperations::AsyncOperationBase`1.get_PercentComplete()";0.0005;0;0.0142;25897;24909;25395;11;11;1.30149994313979;0.000722654;0.0004;0.0007;16209;9;9;9;1801;24216;0;0.0121;24216;25395;0.0007
"mscorlib.dll!System.IO::PathInternal.IsDirectorySeparator()";0.0005;0.0005;0.0005;25904;25904;25904;24;32;0.000499999965541065;0.0005;0.0005;0.0005;12;12;12;12;1;25904;0;0.0001;25904;25904;0
"mscorlib.dll!System.Reflection::RuntimeParameterInfo[].System.Collections.Generic.IList`1.get_Item()";0.0005;0.0005;0.0005;25904;25904;25904;37;37;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;25904;0.0001;0.0004;25904;25904;0
"mscorlib.dll!System.Runtime.InteropServices::Marshal.GetLastWin32Error()";0.0005;0.0005;0.0005;25904;25904;25904;29;30;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;25904;0.0001;0.0004;25904;25904;0
"mscorlib.dll!System.Text::EncoderReplacementFallback.get_MaxCharCount()";0.0005;0.0005;0.0005;25904;25904;25904;24;25;0.000499999965541065;0.0005;0.0005;0.0005;4;4;4;4;1;25904;0.0001;0.0002;25904;25904;0
"mscorlib.dll!System.Text::Encoding.get_EncoderFallback()";0.0005;0.0005;0.0005;25904;25904;25904;24;27;0.000499999965541065;0.0005;0.0005;0.0005;8;8;8;8;1;25904;0;0.0001;25904;25904;0
"mscorlib.dll!System.Text::StringBuilder.get_Capacity()";0.0005;0.0005;0.0005;25904;25904;25904;21;25;0.000499999965541065;0.0005;0.0005;0.0005;10;10;10;10;1;25904;0;0.0002;25904;25904;0
"mscorlib.dll!System::DateTime.get_InternalTicks()";0.0005;0.0005;0.0005;25904;25904;25904;23;24;0.000499999965541065;0.0005;0.0005;0.0005;7;7;7;7;1;25904;0;0.0001;25904;25904;0
"mscorlib.dll!System::Type.get_DefaultBinder()";0.0005;0.0005;0.0005;25904;25904;25904;45;48;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;25904;0.0001;0.0004;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonContract.set_DefaultCreator()";0.0005;0.0005;0.0005;25904;25904;25904;34;37;0.000499999965541065;0.0005;0.0005;0.0005;4;4;4;4;1;25904;0.0001;0.0002;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonObjectContract.set_ExtensionDataNameResolver()";0.0005;0.0005;0.0005;25904;25904;25904;33;36;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;25904;0.0001;0.0004;25904;25904;0
"System.dll!System.Collections.Specialized::OrderedDictionary..ctor()";0.0005;0.0005;0.0005;25904;25904;25904;42;46;0.000499999965541065;0.0005;0.0005;0.0005;4;4;4;4;1;25904;0;0.0003;25904;25904;0
"mscorlib.dll!System.Collections.Generic::KeyValuePair`2.get_Key()";0.0005;0;0.0155;25928;24334;25961;9;9;1.3647999404202;0.0007578012;0.0004;0.0007;16209;9;9;9;1801;24216;0;0.0124;24216;25961;0.0005
"UnityEngine.CoreModule.dll!UnityEngine::Display.GetRenderingExtImpl()";0.0005;0.0002;0.0406;25982;24244;25353;14;14;1.60109995139646;0.0008009505;0.0004;0.0009999999;6069;3;3;5;1999;24216;0;0.0404;24219;25353;0.0003
"mscorlib.dll!::ValueCollection.CopyTo()";0.0005;0.0005;0.0005;26017;26017;26017;9;9;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;26017;0.0002;0.0003;26017;26017;0
"mscorlib.dll!System::RuntimeMethodHandle..ctor()";0.0005;0.0005;0.006199997;26017;26017;25904;15;51;0.00669999688398093;0.003349999;0.0005;0.0005;144;17;17;127;2;25904;0;0.0001;25904;25904;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.AsyncOperations::AsyncOperationHandle..ctor()";0.0005;0.0005;0.0005;26017;26017;26017;16;16;0.000499999965541065;0.0005;0.0005;0.0005;6;6;6;6;1;26017;0;0.0001;26017;26017;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.ResourceProviders::ResourceProviderBase.Release()";0.0005;0.0005;0.0005;26017;26017;26017;16;16;0.000499999965541065;0.0005;0.0005;0.0005;6;6;6;6;1;26017;0;0.0003;26017;26017;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement::ResourceManager.get_Allocator()";0.0005;0.0005;0.0005;26017;26017;26017;16;24;0.000499999965541065;0.0005;0.0005;0.0005;10;10;10;10;1;26017;0;0.0001;26017;26017;0
"Unity.TextMeshPro.dll!TMPro::ShaderUtilities.GetShaderPropertyIDs()";0.0005;0.0005;0.0005;26017;26017;26017;11;12;0.000499999965541065;0.0005;0.0005;0.0005;10;10;10;10;1;26017;0;0.0003;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::Vector4.op_Multiply()";0.0005;0.0005;0.0005;26017;26017;26017;13;13;0.000499999965541065;0.0005;0.0005;0.0005;5;5;5;5;1;26017;0.0001;0.0001;26017;26017;0
"UnityEngine.UI.dll!UnityEngine.UI::Button.get_onClick()";0.0005;0.0005;0.0005;26017;26017;26017;11;11;0.000499999965541065;0.0005;0.0005;0.0005;7;7;7;7;1;26017;0;0.0001;26017;26017;0
"UnityEngine.UI.dll!UnityEngine.UI::LayoutGroup.get_childAlignment()";0.0005;0.0005;0.0005;26017;26017;26017;16;17;0.000499999965541065;0.0005;0.0005;0.0005;5;5;5;5;1;26017;0;0.0002;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::SpriteRenderer.get_sprite_Injected()";0.0004;0.0003;0.001;24221;24732;25262;8;8;0.00170000002253801;0.0005666667;0.0003;0.0004;3;1;1;1;3;24221;0.0003;0.001;24732;25262;0
"Assembly-CSharp.dll!::EnemyHp.get_IsDead()";0.0004;0;0.1249999;24299;24364;25282;6;19;6.92229714458517;0.00441473;0.0002;0.0045;79669;4;1;404;1568;24216;0;0.0162;24216;25253;0
"Sprite.GetSourceAndDestinationRect";0.0004;0.0001;0.0096;24345;24280;24397;4;4;0.636799982567027;0.0004665201;0.0003;0.0005;2442;1;1;7;1365;24216;0;0.005;24216;24397;0.0007
"UnityEngine.CoreModule.dll!UnityEngine::Rect.get_x()";0.0004;0;0.0035;24361;24262;24903;13;26;0.531499978125794;0.0004581896;0.0002;0.0005;6159;4;1;28;1160;24216;0;0.0027;24216;24903;0
"FixedUpdate.LegacyFixedAnimationUpdate";0.0004;0.0001;0.0038;24402;24299;25329;2;2;0.924999984868919;0.0005525687;0.0003;0.0007;1698;1;1;2;1674;24216;0.0001;0.0038;24221;25329;0
"UnityEngine.CoreModule.dll!UnityEngine::Vector3Int.get_x()";0.0004;0;0.003199999;24426;24221;24220;9;19;0.0107999991887482;0.0005142857;0.0001;0.0007;92;4;4;12;21;24220;0;0.0003;24221;24220;0
"Assembly-CSharp.dll!::TowerWeapon.IsBetterTarget()";0.0004;0.0002;0.0466;24429;24341;24220;7;12;0.159199997564428;0.001384348;0.0003;0.0009;169;1;1;6;115;24220;0.0002;0.02;24341;24220;0
