Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"UnityEngine.CoreModule.dll!UnityEngine::Vector4.set_Item()";0.0007;0.0002;0.0094;60414;60530;61570;16;16;1.03369992240914;0.000796379;0.0004;0.0009999999;12062;10;4;32;1298;60314;0;0.0018;60314;60488;0.0003
"UnityEngine.CoreModule.dll!::BindingsMarshaller.ConvertToNative()";0.0007;0.0001;0.008399995;60422;60448;62046;8;27;1.3782999111063;0.000795326;0.0005;0.0009;20600;10;10;81;1733;60314;0;0.0044;60314;61015;0.0005
"UnityEngine.ParticleSystemModule.dll!::MainModule.set_playOnAwake()";0.0007;0.0004;0.0029;60464;60347;60362;12;13;0.0547999992559198;0.0007405405;0.0005;0.0009;77;1;1;2;74;60331;0.0002;0.0029;60524;60362;0
"UnityEngine.CoreModule.dll!UnityEngine::LineRenderer.set_widthMultiplier()";0.0007;0.0004;0.0026;60493;61112;60542;14;19;0.039199999300763;0.0008;0.0006;0.0008;50;1;1;2;49;60346;0.0004;0.0026;61112;60542;0
"UnityEngine.UI.dll!UnityEngine.UI::Slider.get_minValue()";0.0007;0.0001;0.008499999;60519;60660;61586;9;24;1.24889990443626;0.0007747518;0.0004;0.0009999999;14355;8;1;40;1612;60314;0;0.0075;60314;61586;0.0004
"mscorlib.dll!System::IntPtr.op_Subtraction()";0.0007;0.0003;0.0018;60524;60411;60379;11;43;0.0386999989277683;0.00080625;0.0004;0.001;104;2;1;4;48;60347;0.0003;0.0005;60370;60379;0
"UnityEngine.ParticleSystemModule.dll!::MinMaxGradientBlittable.op_Implicit()";0.0007;0.0004;0.0022;60581;60362;60963;13;14;0.0562999987159856;0.0007608108;0.0005;0.0009;154;2;2;4;74;60331;0.0001;0.0019;60362;60963;0
"EarlyUpdate.XRUpdate";0.0007;0.0002;0.0076;60621;62098;61159;2;2;1.68829998442379;0.00084415;0.0005;0.001;2000;1;1;1;2000;60314;0.0002;0.0076;62098;61159;0.0016
"UnityEngine.UIModule.dll!UnityEngine::Canvas.get_renderingDisplaySize()";0.0007;0.0004;0.0047;60638;60314;60966;9;12;1.57029998104554;0.00078515;0.0006;0.0008;2001;1;1;2;2000;60314;0.0004;0.0047;60314;60966;0.0007
"Assembly-CSharp.dll!::TowerTargetPriorityDefaults.FromWeapon()";0.0007;0;0.0961;60639;60325;60865;9;14;1.58199984645034;0.001079127;0.0002;0.0014;19620;12;1;39;1466;60315;0;0.0916;60316;60865;0.0002
"Assembly-CSharp.dll!::PanelTowerDataViewer.ShowSlowRangeIfNeeded()";0.0007;0.0007;0.0007;60642;60642;60642;6;6;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;60642;0.0007;0.0007;60642;60642;0
"UnityEngine.UI.dll!UnityEngine.UIElements::UIToolkitInteroperabilityBridge.DestroyWorldSpacePanelGameObject()";0.0007;0.0004;0.015;60644;60375;61089;7;15;1.65279998051119;0.0008264;0.0005;0.0009;2001;1;1;2;2000;60314;0.0004;0.015;60375;61089;0.0052
"UnityEngine.GridModule.dll!UnityEngine::GridLayout.get_cellGap()";0.0007;0.0005;0.0012;60654;60390;60323;6;6;0.0455999987898394;0.0007728813;0.0006;0.0009;59;1;1;1;59;60318;0.0005;0.0012;60390;60323;0
"UnityEngine.CoreModule.dll!UnityEngine::Renderer.set_sortingLayerID()";0.0007;0.0005;0.0018;60664;60392;60441;12;16;0.065299999085255;0.0008706666;0.0006;0.001;81;1;1;3;75;60331;0.0004;0.0018;60524;60441;0
"mscorlib.dll!System.Collections.Generic::List`1.InsertRange()";0.0007;0.0004;0.1225;60692;60322;61925;6;42;1.95139998468221;0.0009757;0.0006;0.0009;2154;1;1;11;2000;60314;0.0003;0.0307;60524;61925;0.0006
"mscorlib.dll!System.Globalization::NumberFormatInfo.GetInstance()";0.0007;0.0005;0.0025;60707;60370;61925;11;36;0.00969999970402569;0.00097;0.0006;0.0009999999;20;2;2;2;10;60360;0;0.0022;60370;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_targetDisplay()";0.0007;0.0004;0.0067;60741;60429;62198;5;5;1.64649998102686;0.00082325;0.0006;0.0009;2000;1;1;1;2000;60314;0.0004;0.0067;60429;62198;0.0012
"SortingGroup.UpdateRenderer";0.0007;0.0001;0.009000001;60747;61441;61089;5;26;0.395899984381685;0.0008817372;0.0005;0.001;1945;3;1;23;449;60314;0;0.0063;60317;61089;0
"UnityEngine.GridModule.dll!UnityEngine::GridLayout.CellToLocalInterpolated_Injected()";0.0007;0.0005;0.002;60762;60327;60612;8;8;0.0483999987482093;0.000820339;0.0007;0.0009;118;2;2;2;59;60318;0;0.0019;60326;60612;0
"FixedUpdate.DirectorFixedUpdatePostPhysics";0.0007;0.0001;0.0122;60770;62052;61574;2;2;1.46259998396999;0.0008747607;0.0004;0.0012;1696;1;1;16;1672;60314;0.0001;0.0122;62052;61574;0.0023
"Assembly-CSharp.dll!::BossIntroFx.PlaySummonGather()";0.0007;0.0007;0.0009;60815;60815;61373;12;12;0.0015999999595806;0.0008;0.0007;0.0007;2;1;1;1;2;60815;0.0007;0.0009;60815;61373;0
"UnityEngine.CoreModule.dll!UnityEngine::TrailRenderer.SetColorGradient_Injected()";0.0007;0.0003;0.0077;60818;61102;61248;11;23;0.0649999992456287;0.0008783783;0.0005;0.0009;154;2;1;4;74;60328;0.0001;0.0058;60331;61248;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_aspect()";0.0007;0.0004;0.0018;60825;60844;60854;7;13;0.0197999996307772;0.0007333333;0.0005;0.0008;27;1;1;1;27;60315;0.0004;0.0018;60844;60854;0
"UnityEngine.TilemapModule.dll!UnityEngine.Tilemaps::Tilemap.get_size()";0.0007;0.0005;0.0035;60846;60318;60990;10;19;0.022699999215547;0.000908;0.0006;0.0007;58;2;2;6;25;60318;0.0002;0.0027;60318;60990;0
"UnityEngine.CoreModule.dll!UnityEngine::Transform.SetPositionAndRotation_Injected()";0.0007;0.0003;0.0053;60862;60399;61544;10;21;0.289999996428378;0.0008787879;0.0005;0.0011;527;1;1;6;330;60314;0.0001;0.0038;61484;61544;0
"UnityEngine.ParticleSystemModule.dll!::MainModule.set_startColorBlittable()";0.0007;0.0004;0.0019;60878;60558;60916;13;14;0.0576999999175314;0.0007797297;0.0005;0.0009;77;1;1;2;74;60331;0.0004;0.0017;60524;60466;0
"UnityEngine.CoreModule.dll!UnityEngine::LineRenderer.set_loop()";0.0007;0.0005;0.001;60990;60471;62031;6;6;0.00500000006286427;0.0007142857;0.0005;0.0009;7;1;1;1;7;60471;0.0005;0.001;60471;62031;0
"UnityEngine.CoreModule.dll!UnityEngine::Renderer.set_allowOcclusionWhenDynamic()";0.0007;0.0005;0.0011;60990;61249;61770;6;6;0.00499999994644895;0.0007142857;0.0005;0.0007;7;1;1;1;7;60471;0.0005;0.0011;61249;61770;0
"PostLateUpdate.DirectorRenderImage";0.0007;0.0002;0.0434;61060;62048;61370;2;2;1.77609998334083;0.00088805;0.0005;0.001;2000;1;1;1;2000;60314;0.0002;0.0434;62048;61370;0.0009
"UnityEngine.CoreModule.dll!UnityEngine::Renderer.set_sortingOrder()";0.0007;0.0004;0.0029;61073;60347;60524;6;18;0.0964999999850988;0.0008041667;0.0005;0.0009;162;1;1;8;120;60315;0.0002;0.002;60429;60854;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_nearClipPlane()";0.0007;0.0003;0.0314;61076;62251;60345;5;5;1.65819998524967;0.0008681676;0.0005;0.001;1910;1;1;1;1910;60314;0.0003;0.0314;62251;60345;0.0012
"UnityEngine.CoreModule.dll!UnityEngine::LineRenderer.set_alignment()";0.0007;0.0005;0.0027;61121;60471;60576;6;19;0.0469999990309589;0.0008392857;0.0006;0.0008;57;1;1;2;56;60346;0.0005;0.0027;60471;60576;0
"Assembly-CSharp.dll!::ChainLightning.ChainRoutine()";0.0007;0.0006;0.0031;61146;60363;61563;12;17;0.0144999998155981;0.0009666667;0.0006;0.001;15;1;1;1;15;60363;0.0006;0.0031;60363;61563;0
"Physics2D.SolveDiscreteIslandWritePoses";0.0007;0;0.1494;61190;60863;61223;8;8;1.79169983421161;0.001237362;0.0004;0.0013;20954;10;1;80;1448;60314;0;0.1492;60314;61223;0.0009999999
"LowLevelPhysics2D.PhysicsWorld.Transform.WriteTweens";0.0007;0.0003;0.004;61192;60392;61871;3;3;1.61869998439215;0.00080935;0.0005;0.001;2000;1;1;1;2000;60314;0.0003;0.004;60392;61871;0.0018
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.get_renderer()";0.0007;0.0005;0.0039;61223;60347;60430;20;30;0.20429999474436;0.0009869565;0.0006;0.0012;279;1;1;5;207;60314;0.0005;0.0032;60347;60366;0
"mscorlib.dll!System::Math.Atan2()";0.0007;0.0003;0.0047;61254;60514;60401;7;21;0.718399989942554;0.0008718446;0.0005;0.0011;1281;1;1;8;824;60314;0.0001;0.0027;60331;60401;0
"UnityEngine.CoreModule.dll!UnityEngineInternal::DisplayInternal.IsASecondaryDisplayIndex()";0.0007;0.0004;0.0435;61260;60347;62138;11;11;1.73809998598881;0.0008699199;0.0005;0.001;1998;1;1;1;1998;60314;0.0004;0.0435;60347;62138;0.0021
"Assembly-CSharp.dll!::TowerWeapon.get_TargetProjectilePrefab()";0.0007;0.0006;0.0036;61284;60551;60865;6;16;0.0348999993875623;0.000918421;0.0007;0.001;40;1;1;2;38;60328;0.0006;0.0036;60466;60865;0
"PostLateUpdate.ScriptRunDelayedDynamicFrameRate";0.0007;0.0001;0.0299;61414;62008;60854;2;2;2.20909998270508;0.00110455;0.0005;0.001;2000;1;1;1;2000;60314;0.0001;0.0299;62008;60854;0.0006
"UnityEngine.CoreModule.dll!UnityEngine::Sprite.get_bounds_Injected()";0.0007;0.0005;0.0016;61414;61428;60895;8;14;0.0216999994008802;0.0008037037;0.0006;0.0009;54;2;2;2;27;60315;0;0.0015;60831;60895;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::StandaloneInputModule.SendUpdateEventToSelectedObject()";0.0007;0.0005;0.1046;61443;60318;60681;6;6;4.67169995908625;0.002338188;0.0006;0.0009;1998;1;1;1;1998;60314;0.0005;0.1046;60318;60681;0.0017
"Assembly-CSharp.dll!::TowerVisualLibrary.Load()";0.0007;0.0007;0.0014;61544;60344;60385;8;8;0.0105999997467734;0.0008153846;0.0007;0.0009;13;1;1;1;13;60344;0.0007;0.0014;60344;60385;0
"UnityEngine.CoreModule.dll!UnityEngine::LineRenderer.get_startColor()";0.0007;0.0005;0.0093;61553;60477;61434;5;5;1.29359997081337;0.0008493762;0.0006;0.0009;1523;1;1;1;1523;60314;0.0005;0.0093;60477;61434;0.0006
"Assembly-CSharp.dll!::TowerWeapon.get_BombProjectilePrefab()";0.0007;0.0006;0.0034;61568;60613;61089;6;16;0.0579999990295619;0.0009354838;0.0007;0.0009;62;1;1;1;62;60314;0.0006;0.0034;60613;61089;0
"mscorlib.dll!System::RuntimeTypeHandle.GetAttributes()";0.0007;0.0002;0.0921008;61686;61165;61925;17;59;0.0943007990863407;0.01886016;0.0003;0.001;953;3;1;944;5;61165;0;0.0018;61165;61925;0
"Physics2D.SynchronizeFixtures";0.0007;0.0001;0.0317;61688;61373;60543;6;6;1.80429998940963;0.001246064;0.0005;0.0015;1457;1;1;2;1448;60314;0.0001;0.0237;61373;60538;0.0009
"UnityEngine.IMGUIModule.dll!::BindingsMarshaller.ConvertToNative()";0.0007;0;0.0198;61747;62047;61088;6;13;1.58729990718712;0.0007936499;0.0006;0.0009;23270;13;1;39;2000;60314;0;0.0072;60314;60379;0.0009999999
"UnityEngine.IMGUIModule.dll!UnityEngine::GUILayoutEntry.SetVertical()";0.0007;0.0005;0.0071;61790;61064;60866;7;8;1.49309996765805;0.000862067;0.0007;0.0009;1769;1;1;3;1732;60314;0.0004;0.0071;60374;60866;0.0013
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore::GlyphMetrics.get_horizontalBearingY()";0.0007;0;0.0295;61794;60735;60449;14;16;1.75929981313675;0.001100939;0.0004;0.0015;28889;13;1;103;1598;60314;0;0.0269;60314;60449;0.0026
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.Pow()";0.0007;0.0004;0.0033;61889;61332;62260;9;12;1.69769996884861;0.00084885;0.0006;0.0009;2001;1;1;2;2000;60314;0.0004;0.0033;61332;62260;0.0006
"mscorlib.dll!::Tables..ctor()";0.0007;0.0007;0.0007;61925;61925;61925;36;48;0.000699999975040555;0.0007;0.0007;0.0007;7;7;7;7;1;61925;0.0001;0.0001;61925;61925;0
"mscorlib.dll!System.Collections.ObjectModel::Collection`1.get_Items()";0.0007;0.0007;0.0007;61925;61925;61925;37;45;0.000699999975040555;0.0007;0.0007;0.0007;10;10;10;10;1;61925;0;0.0001;61925;61925;0
"mscorlib.dll!System.IO::FileStream.get_CanSeek()";0.0007;0.0007;0.0007;61925;61925;61925;25;27;0.000699999975040555;0.0007;0.0007;0.0007;18;18;18;18;1;61925;0;0.0001;61925;61925;0
"mscorlib.dll!System.IO::PathInternal.IsDirectorySeparator()";0.0007;0.0007;0.0007;61925;61925;61925;26;34;0.000699999975040555;0.0007;0.0007;0.0007;18;18;18;18;1;61925;0;0.0001;61925;61925;0
"mscorlib.dll!System::DateTime.GetDatePart()";0.0007;0.0007;0.0007;61925;61925;61925;25;25;0.000699999975040555;0.0007;0.0007;0.0007;3;3;3;3;1;61925;0.0002;0.0003;61925;61925;0
"Newtonsoft.Json.dll!::ImmutableCollectionTypeInfo.get_ContractTypeName()";0.0007;0.0007;0.0007;61925;61925;61925;41;41;0.000699999975040555;0.0007;0.0007;0.0007;10;10;10;10;1;61925;0;0.0001;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonContainerContract.get_ItemContract()";0.0007;0.0007;0.0007;61925;61925;61925;29;33;0.000699999975040555;0.0007;0.0007;0.0007;15;15;15;15;1;61925;0;0.0001;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonConvert.get_DefaultSettings()";0.0007;0.0007;0.0007;61925;61925;61925;24;26;0.000699999975040555;0.0007;0.0007;0.0007;6;6;6;6;1;61925;0.0001;0.0002;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Texture2D.get_format_Injected()";0.0007;0.0007;0.0007;61925;61925;61925;22;22;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;61925;0.0007;0.0007;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::LineRenderer.set_endColor()";0.0007;0.0005;0.0019;61997;60327;60990;6;7;0.0525999991223216;0.0007850746;0.0006;0.0009;74;1;1;2;67;60318;0.0003;0.0015;60471;60990;0
"UnityEngine.CoreModule.dll!UnityEngine::Renderer.set_receiveShadows()";0.0007;0.0006;0.0015;62031;60471;61770;6;6;0.00599999981932342;0.0008571428;0.0006;0.0008;7;1;1;1;7;60471;0.0006;0.0015;60471;61770;0
"UnityEngine.CoreModule.dll!UnityEngine.SceneManagement::SceneManager.GetSceneAt()";0.0007;0.0007;0.0007;62045;62045;62045;20;20;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;62045;0.0007;0.0007;62045;62045;0
"Assembly-CSharp.dll!::SlowAuraBehavior.Deactivate()";0.0007;0.0007;0.0007;62046;62046;62046;11;13;0.000699999975040555;0.0007;0.0007;0.0007;16;16;16;16;1;62046;0;0.0001;62046;62046;0
"mscorlib.dll!System::Object.Equals()";0.0007;0.0007;0.01409998;62046;62046;61925;18;47;0.0147999834734946;0.007399992;0.0007;0.0007;221;11;11;210;2;61925;0;0.0001;61925;61925;0
"mscorlib.dll!System::RuntimeMethodHandle..ctor()";0.0007;0.0007;0.008399993;62046;62046;61925;15;53;0.00909999315626919;0.004549996;0.0007;0.0007;144;17;17;127;2;61925;0;0.0001;61925;61925;0
"System.dll!System.Collections.Generic::LinkedListNode`1.get_Next()";0.0007;0.0007;0.0007;62046;62046;62046;16;19;0.000699999975040555;0.0007;0.0007;0.0007;18;18;18;18;1;62046;0;0.0001;62046;62046;0
"System.dll!System.Collections.Generic::LinkedListNode`1.set_Value()";0.0007;0.0007;0.0007;62046;62046;62046;18;21;0.000699999975040555;0.0007;0.0007;0.0007;6;6;6;6;1;62046;0;0.0003;62046;62046;0
"Unity.Addressables.dll!::ResourceLocation.get_DependencyHashCode()";0.0007;0.0007;0.0007;62046;62046;62046;20;25;0.000699999975040555;0.0007;0.0007;0.0007;12;12;12;12;1;62046;0;0.0002;62046;62046;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement::ResourceManager.get_Allocator()";0.0007;0.0007;0.0007;62046;62046;62046;16;24;0.000699999975040555;0.0007;0.0007;0.0007;10;10;10;10;1;62046;0;0.0001;62046;62046;0
"UnityEngine.CoreModule.dll!UnityEngine::RectTransform.get_anchoredPosition_Injected()";0.0007;0.0007;0.0007;62046;62046;62046;17;17;0.000699999975040555;0.0007;0.0007;0.0007;4;4;4;4;1;62046;0.0001;0.0002;62046;62046;0
"UnityEngine.CoreModule.dll!UnityEngine::Vector2.get_up()";0.0007;0.0007;0.0007;62046;62046;62046;16;16;0.000699999975040555;0.0007;0.0007;0.0007;8;8;8;8;1;62046;0;0.0001;62046;62046;0
"UnityEngine.UI.dll!UnityEngine.UI::Button.get_onClick()";0.0007;0.0007;0.0007;62046;62046;62046;11;11;0.000699999975040555;0.0007;0.0007;0.0007;7;7;7;7;1;62046;0;0.0002;62046;62046;0
"UnityEngine.UI.dll!UnityEngine.UI::LayoutRebuilder.GetHashCode()";0.0007;0.0007;0.0007;62046;62046;62046;12;29;0.000699999975040555;0.0007;0.0007;0.0007;18;18;18;18;1;62046;0;0.0001;62046;62046;0
"UnityEngine.UI.dll!UnityEngine.UI::LayoutRebuilder.IsDestroyed()";0.0007;0.0007;0.0007;62046;62046;62046;10;10;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;62046;0.0007;0.0007;62046;62046;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInput.get_mouseScrollDelta()";0.0007;0.0004;0.0051;62093;60326;61434;9;9;1.79249997730949;0.0008971471;0.0006;0.0011;1998;1;1;1;1998;60314;0.0004;0.0051;60326;61434;0.0015
"mscorlib.dll!System.Reflection::RuntimeConstructorInfo.get_Attributes()";0.0007;0.0007;0.0007;62095;62095;62095;16;16;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;62095;0.0007;0.0007;62095;62095;0
"UnityEngine.Physics2DModule.dll!UnityEngine::Physics2D.get_queriesHitTriggers()";0.0006;0.0002;0.0043;61782;60536;61570;8;19;0.986299980169861;0.0007681464;0.0005;0.0009;2515;2;1;5;1284;60314;0;0.0028;60318;61425;0.0006
"PrepareSceneNodesSetUp";0.0006;0;0.0225;62147;60315;61088;9;9;1.90809999094199;0.001080464;0.0001;0.0019;4166;2;1;6;1766;60315;0;0.0225;60315;61088;0.0011
"UnityEngine.UIModule.dll!UnityEngine::CanvasRenderer.set_materialCount_Injected()";0.0006;0.0003;0.005299999;60318;60846;62046;13;14;0.0170999991241843;0.00095;0.0004;0.0008;59;2;2;12;18;60318;0.0001;0.0012;60380;61925;0
"UnityEngine.GridModule.dll!UnityEngine::GridLayout.LocalToWorld()";0.0006;0.0004;0.0014;60325;60652;60321;7;7;0.0373999999719672;0.0006338983;0.0005;0.0007;59;1;1;1;59;60318;0.0004;0.0014;60652;60321;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.AsyncOperations::AsyncOperationBase`1.get_Status()";0.0006;0;0.0142;60337;61394;61425;11;22;1.11249995667458;0.0006419503;0.0004;0.0007;15594;9;6;9;1733;60314;0;0.0108;60314;61425;0.0006
"mscorlib.dll!System::String.op_Equality()";0.0006;0.0002;0.1499009;60356;60403;61925;7;42;0.611100846945192;0.002567651;0.0004;0.0011;945;1;1;547;238;60314;0.0001;0.0072;60381;60379;0
"UnityEngine.GridModule.dll!UnityEngine::GridLayout.get_cellSize()";0.0006;0.0004;0.0023;60386;60328;60762;6;6;0.039199999824632;0.0006644068;0.0005;0.0007;59;1;1;1;59;60318;0.0004;0.0023;60328;60762;0
"UnityEngine.UI.dll!UnityEngine.UI::StencilMaterial.Remove()";0.0006;0.0004;0.009300001;60431;60474;62046;11;28;0.028899999713758;0.0009965517;0.0005;0.0008;104;2;2;35;29;60347;0.0002;0.0006;60347;60392;0
"UnityEngine.CoreModule.dll!UnityEngine::Sprite.get_border_Injected()";0.0006;0.0002;0.0049;60442;60585;61570;16;17;0.829399969617953;0.000638983;0.0004;0.0007;5014;4;2;16;1298;60314;0;0.0019;60314;60628;0.0005
"PostLateUpdate.UpdateVideoTextures";0.0006;0.0003;0.0076;60495;62047;61154;2;2;1.30379999076831;0.0006519;0.0005;0.0007;2000;1;1;1;2000;60314;0.0003;0.0076;62047;61154;0.0009
"Assembly-CSharp.dll!::TowerWeapon.get_MultiShotSpreadAngle()";0.0006;0.0005;0.0046;60537;60331;61858;7;17;0.0276999996276572;0.0007486487;0.0006;0.0006;37;1;1;1;37;60331;0.0005;0.0046;60331;61858;0
"UnityEngine.CoreModule.dll!UnityEngine.Events::PersistentCallGroup..ctor()";0.0006;0.0004;0.0023;60638;60380;62041;21;36;0.0438999999605585;0.0006859375;0.0005;0.0007;71;1;1;4;64;60318;0.0003;0.0023;60429;62041;0
"Assembly-CSharp.dll!::<PlayRoutine>d__10.System.Collections.IEnumerator.get_Current()";0.0006;0;0.0136;60645;60706;60538;4;23;1.24049988223851;0.0007767689;0.0003;0.0009999999;17577;9;1;35;1597;60314;0;0.007;60314;60965;0.0007
"Unity.TextMeshPro.dll!::CharacterSubstitution..ctor()";0.0006;0;0.0125;60678;60739;61156;12;24;1.20149988140474;0.0007518773;0.0003;0.0009999999;17654;9;1;35;1598;60314;0;0.0116;60314;61156;0.0005
"mscorlib.dll!System::Single.Equals()";0.0006;0.0003;0.0017;60680;60771;60429;16;33;0.044599999091588;0.0006656716;0.0005;0.0007;103;1;1;5;67;60318;0;0.0013;60356;61173;0
"UnityEngine.UI.dll!UnityEngine.UI::CanvasUpdateRegistry.IsRebuildingGraphics()";0.0006;0.0002;0.004;60684;60474;62046;8;27;0.032899998666835;0.0008225;0.0004;0.0008;117;2;1;24;40;60347;0.0001;0.0035;60347;61111;0
"Assembly-CSharp.dll!::TowerWeapon.get_towerSprite()";0.0006;0.0005;0.0008;60707;60719;60379;7;18;0.00579999980982393;0.0006444444;0.0006;0.0007;9;1;1;1;9;60360;0.0005;0.0008;60719;60379;0
"Assembly-CSharp.dll!::TowerWeapon.get_TowerSpriteColor()";0.0006;0.0005;0.0008;60707;60684;60379;7;18;0.00559999980032444;0.0006222222;0.0006;0.0006;9;1;1;1;9;60360;0.0005;0.0008;60684;60379;0
"UnityEngine.CoreModule.dll!UnityEngine::Renderer.set_shadowCastingMode_Injected()";0.0006;0.0003;0.0013;60730;60471;61770;7;7;0.00459999992744997;0.0006571428;0.0003;0.0007;7;1;1;1;7;60471;0.0003;0.0013;60471;61770;0
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.get_currentSelectionState()";0.0006;0.0003;0.0021;60738;60318;62117;10;25;0.0331999993650243;0.0006916667;0.0004;0.0008;58;1;1;3;48;60318;0.0002;0.0021;60429;62117;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.AsyncOperations::AsyncOperationBase`1.get_ReferenceCount()";0.0006;0.0001;0.0067;60815;60332;61089;11;11;1.16749994956626;0.0006740762;0.0004;0.0007;15588;9;9;9;1732;60314;0;0.0047;60314;61089;0.0006
"UnityEngine.ParticleSystemModule.dll!::EmissionModule.set_rateOverTimeBlittable()";0.0006;0.0003;0.0022;60825;60557;60346;13;14;0.0513999992399476;0.0006945946;0.0005;0.0008;77;1;1;2;74;60331;0.0003;0.0022;60524;60346;0
"UnityEngine.UIModule.dll!UnityEngine::CanvasRenderer.SetMaterial_Injected()";0.0006;0.0004;0.0028;60846;60380;61925;13;14;0.0158999994164333;0.0008833333;0.0005;0.0009999999;59;2;2;12;18;60318;0.0001;0.002;60318;61925;0
"Physics2D.SolveContinuous";0.0006;0.0002;0.0078;60902;61437;61060;5;5;1.04999999076244;0.0007251381;0.0004;0.0009;1457;1;1;2;1448;60314;0.0002;0.0078;61437;61060;0.0006
"Assembly-CSharp.dll!::<SearchTarget>d__13.System.Collections.IEnumerator.get_Current()";0.0006;0;0.0136;60904;60323;61289;4;9;1.31599984571221;0.0008861952;0.0001;0.0013;19620;11;1;39;1485;60315;0;0.0123;60316;61289;0.0001
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.SmoothStep()";0.0006;0.0001;0.007;60907;60371;60853;6;17;0.244599992125586;0.0007412121;0.0004;0.0008;1022;3;1;6;330;60314;0.0001;0.0029;60314;60853;0
"UnityEngine.CoreModule.dll!UnityEngine::Renderer.get_sortingOrder()";0.0006;0.0004;0.0017;60956;60476;61544;12;16;0.052799999830313;0.000704;0.0005;0.0008;81;1;1;3;75;60331;0.0003;0.0013;61165;60350;0
"UnityEngine.CoreModule.dll!UnityEngine::SpriteRenderer.get_sprite_Injected()";0.0006;0.0004;0.0006;60956;60399;60956;8;8;0.00159999993047677;0.0005333333;0.0004;0.0006;3;1;1;1;3;60399;0.0004;0.0006;60399;60956;0
"mscorlib.dll!::Enumerator.get_Current()";0.0006;0;0.0137;60997;60490;61046;6;46;1.20489994031232;0.0006948673;0.0005;0.0007;16461;9;2;200;1734;60314;0;0.013;60314;61046;0.0006
"PostLateUpdate.UpdateResolution";0.0006;0.0002;0.0028;61028;60621;60419;2;2;1.3307999871904;0.0006654;0.0005;0.0007;2000;1;1;1;2000;60314;0.0002;0.0028;60621;60419;0.0008
"UnityEngine.CoreModule.dll!Unity.Collections.LowLevel.Unsafe::UnsafeUtility.SizeOf()";0.0006;0.0002;0.0098;61042;60454;61865;10;10;1.36699994884839;0.0006835;0.0005;0.0007;8000;4;4;4;2000;60314;0;0.0073;60314;61069;0.0007
"UnityEngine.CoreModule.dll!UnityEngine::Vector3.get_one()";0.0006;0;0.007300001;61048;60712;60538;6;24;1.23369987812475;0.0007715446;0.0003;0.0009999999;18802;10;1;40;1599;60314;0;0.0035;60314;60925;0.0006
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.get_color()";0.0006;0;0.009699999;61081;60529;61570;15;15;0.967999921129376;0.0007457627;0.0004;0.0009;15246;10;4;51;1298;60314;0;0.0021;60314;61171;0.0014
"Unity.TextMeshPro.dll!TMPro::TMP_UpdateManager.get_instance()";0.0006;0;0.0132;61166;60726;60538;10;31;1.32349985897599;0.0008271874;0.0003;0.0011;20264;10;1;60;1600;60314;0;0.0023;60314;61023;0.0015
"UnityEngine.AccessibilityModule.dll!UnityEngine.Accessibility::AccessibilityManager.Internal_LateUpdate()";0.0006;0.0002;0.0079;61258;60756;61835;3;3;1.37489997943339;0.00068745;0.0005;0.0008;2000;1;1;1;2000;60314;0.0002;0.0079;60756;61835;0.0006
"UnityEngine.CoreModule.dll!UnityEngine::Color.op_Equality()";0.0006;0;0.0149;61286;60717;60538;6;26;1.44269984908897;0.000848647;0.0003;0.0011;19381;10;1;37;1700;60314;0;0.0063;60314;60866;0.0008
"Assembly-CSharp.dll!::BossIntroFx.ClearShards()";0.0006;0.0005;0.0016;61373;60815;61925;8;20;0.00350000004982576;0.000875;0.0005;0.0008;5;1;1;2;4;60815;0.0005;0.001;60815;61925;0
