Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef() [Invoke]";0.0013;0.0007;0.0078;80097;80010;79238;5;5;2.97839997551637;0.0014892;0.0011;0.0016;2001;1;1;2;2000;79030;0.0007;0.0078;80010;79238;0.0022
"EarlyUpdate.RendererNotifyInvisible";0.0013;0.0005;0.0298;80137;80011;79209;3;3;2.94559997844044;0.0014728;0.001;0.0017;2000;1;1;1;2000;79030;0.0005;0.0298;80011;79209;0.0008
"PostLateUpdate.AccessibilityLateUpdate";0.0013;0.0007;0.0258;80251;79601;80405;3;3;3.08359998982633;0.0015418;0.0011;0.0018;2000;1;1;1;2000;79030;0.0007;0.0258;79601;80405;0.001
"UnityEngine.UI.dll!UnityEngine.UI::LayoutGroup.OnChildRectTransformDimensionsChange() [Invoke]";0.0013;0.0013;0.0013;79669;79669;79669;9;9;0.0012999998871237;0.0013;0.0013;0.0013;6;6;6;6;1;79669;0.0002;0.0003;79669;79669;0
"Loading.IsObjectAvailable";0.0012;0.0012;0.0034;79034;79034;79669;6;14;0.00459999975282699;0.0023;0.0012;0.0012;13;4;4;9;2;79034;0;0.0011;79034;79669;0
"Render.Mesh";0.0012;0.001;0.0029;79243;79220;79242;9;9;0.0364999998128042;0.001403846;0.0011;0.0016;26;1;1;1;26;79219;0.001;0.0029;79220;79242;0
"UIElements.CollectLayoutNodes";0.0012;0.0005;0.0074;79386;79495;80542;5;5;2.52559997321805;0.0012628;0.001;0.0014;2000;1;1;1;2000;79030;0.0005;0.0074;79495;80542;0.001
"Renderers.OncePerFrameUpdate";0.0012;0.0005;0.0065;79520;79372;79055;4;9;2.67289996653562;0.00133645;0.0009;0.0015;4002;2;2;3;2000;79030;0.0001;0.0059;79372;79055;0.0016
"LowLevelPhysics2D.DrawWorld.CompileDrawResults";0.0012;0.0006;0.0086;79613;79739;80259;7;7;2.73249998048414;0.00136625;0.001;0.0014;2001;1;1;2;2000;79030;0.0006;0.0086;79739;80259;0.0045
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.Util::DelayedActionManager.LateUpdate() [Invoke]";0.0012;0.0007;0.0072;79834;80010;79591;5;5;2.74619998194976;0.001373787;0.0011;0.0014;1999;1;1;1;1999;79030;0.0007;0.0072;80010;79591;0.0009
"TimeManager.Update";0.0012;0.0006;0.0241;79909;80160;80284;4;4;2.61699998041149;0.0013085;0.001;0.0014;2000;1;1;1;2000;79030;0.0006;0.0241;80160;80284;0.001
"UnityEngine.InputForUIModule.dll!UnityEngine.InputForUI::EventProvider.NotifyUpdate() [Invoke]";0.0012;0.0005;0.0368;80272;81004;79050;4;4;2.75169997883495;0.00137585;0.001;0.0014;2000;1;1;1;2000;79030;0.0005;0.0368;81004;79050;0.0008
"FindMainCamera";0.0012;0.0004;0.0115;80757;80190;79233;3;6;3.10409984833677;0.00155205;0.0009;0.0019;20973;7;7;30;2000;79030;0;0.0101;79030;79233;0.0009
"Assembly-CSharp.dll!::TowerDebugSpawner.OnGUI() [Invoke]";0.0011;0.0005;0.0131;79064;79280;79456;4;5;0.808799987251405;0.001265728;0.0009;0.0014;1282;2;2;4;639;79030;0.0001;0.0098;79056;79456;0
"AudioManager.FixedUpdate";0.0011;0.0007;0.0052;79549;79358;79701;4;4;0.484299996693153;0.001184108;0.0009;0.0013;411;1;1;3;409;79031;0.0001;0.0052;79113;79701;0.0007
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.Awake() [Invoke]";0.0011;0.0011;0.0011;79669;79669;79669;11;11;0.00109999999403954;0.0011;0.0011;0.0011;3;3;3;3;1;79669;0.0003;0.0004;79669;79669;0
"UnityEngine.AccessibilityModule.dll!UnityEngine.Accessibility::AccessibilityManager.Internal_Update() [Invoke]";0.0011;0.0005;0.0258;79976;81004;80542;4;4;2.51519998535514;0.0012576;0.001;0.0013;2000;1;1;1;2000;79030;0.0005;0.0258;81004;80542;0.0007
"UnityEngine.UI.dll!UnityEngine.EventSystems::UIBehaviour.OnRectTransformDimensionsChange() [Invoke]";0.0011;0.0011;0.0011;79669;79669;79669;9;11;0.00109999987762421;0.0011;0.0011;0.0011;7;7;7;7;1;79669;0.0001;0.0003;79669;79669;0
"PxScene.simulate";0.001;0.0007;0.0041;79126;79387;79701;6;6;0.42769999691518;0.001045721;0.0009;0.0011;411;1;1;3;409;79031;0.0004;0.0041;79113;79701;0.0009
"Clear";0.001;0.0005;0.0082;79534;79669;79556;7;7;2.38169998652302;0.00119085;0.0009;0.0012;2001;1;1;2;2000;79030;0.0005;0.0082;79669;79556;0.0026
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseRaycaster.OnEnable() [Invoke]";0.001;0.001;0.001;79669;79669;79669;11;11;0.00100000004749745;0.001;0.001;0.001;1;1;1;1;1;79669;0.001;0.001;79669;79669;0
"AudioProfiler.CaptureFrame";0.001;0.0005;0.0323;80311;79739;79058;4;4;2.31949997978518;0.00115975;0.0008;0.0012;2000;1;1;1;2000;79030;0.0005;0.0323;79739;79058;0.0025
"Render.LineOrTrail";0.0009999999;0.0001;0.0118;79311;79535;79034;9;9;0.778899929537147;0.001218936;0.0003;0.0017;4549;10;1;20;639;79030;0;0.0031;79030;79243;0
"UnityEngine.UI.dll!UnityEngine.UI::ContentSizeFitter.OnValidate() [Invoke]";0.0009999999;0.0009999999;0.0009999999;79669;79669;79669;11;11;0.000999999931082129;0.0009999999;0.0009999999;0.0009999999;2;2;2;2;1;79669;0.0002;0.0008;79669;79669;0
"RenderLoop.CleanupNodeQueue";0.0009999999;0.0003;0.1319;79794;79725;79128;4;5;12.8223999069887;0.0064112;0.0007;0.0125;12006;6;6;12;2000;79030;0;0.1299;79030;79128;0.0017
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseRaycaster.OnCanvasHierarchyChanged() [Invoke]";0.0009;0.0009;0.0009;79669;79669;79669;11;13;0.000899999984540045;0.0009;0.0009;0.0009;3;3;3;3;1;79669;0.0001;0.0004;79669;79669;0
"UnityEngine.UI.dll!UnityEngine.UI::ScrollRect.OnValidate() [Invoke]";0.0009;0.0009;0.0009;79669;79669;79669;11;11;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;79669;0.0009;0.0009;79669;79669;0
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::OnDemandRendering.GetRenderFrameInterval() [Invoke]";0.0009;0.0004;0.019;79700;79270;80187;3;3;1.97129999104072;0.00098565;0.0006;0.0011;2000;1;1;1;2000;79030;0.0004;0.019;79270;80187;0.0007
"beforeCameraRender.Invoke";0.0009;0.0005;0.01;79844;80354;80924;4;4;1.99559997720644;0.0009978;0.0008;0.001;2001;1;1;2;2000;79030;0.0005;0.01;80354;80924;0.0013
"LowLevelPhysics2D.PhysicsWorld.PostSimulate";0.0009;0.0007;0.0088;79974;79099;79684;6;6;0.427299994975328;0.001044743;0.0008;0.0011;411;1;1;3;409;79031;0.0003;0.0088;79113;79684;0.0008
"ReflectionProbeAnchorManagerUpdate";0.0009;0.0004;0.007900001;80263;80429;79066;5;6;2.25489997272962;0.00112745;0.0008;0.0012;4002;2;2;4;2000;79030;0.0001;0.0062;79126;79066;0.0037
"EarlyUpdate.ExecuteMainThreadJobs";0.0009;0.0003;0.0124;80472;80185;79641;3;3;2.22309997334378;0.00111155;0.0007;0.0014;2000;1;1;1;2000;79030;0.0003;0.0124;80185;79641;0.0006
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.0009;0.0004;0.0048;80541;79439;79678;4;4;2.17429995530983;0.00108715;0.0007;0.0012;4412;2;2;5;2000;79030;0.0001;0.0043;79804;79355;0.0014
"Profiler.FrameMetadata";0.0009;0.0003;0.079;80712;81029;80807;5;6;4.38149988444638;0.00219075;0.0008;0.0011;10232;5;1;7;2000;79030;0;0.0777;79437;80807;0.0009
"PostLateUpdate.PhysicsSkinnedClothBeginUpdate";0.0009;0.0006;0.0277;80717;79193;79147;3;3;2.13119998085313;0.0010656;0.0008;0.0011;2000;1;1;1;2000;79030;0.0006;0.0277;79193;79147;0.0007
"Physics2D.CollectProfileInfo";0.0009;0.0004;0.0164;80753;79797;79061;4;4;2.27899998059729;0.0011395;0.0008;0.0013;2000;1;1;1;2000;79030;0.0004;0.0164;79797;79061;0.0007
"Find dependency chain";0.0008;0.0002;0.0124;80698;79812;80674;5;9;2.49069984807284;0.00124535;0.0006;0.0017;10620;3;1;16;2000;79030;0;0.0121;79161;80674;0.002
"Assembly-CSharp.dll!::TowerWeapon.AttackLoop() [Coroutine: System.Collections.IEnumerator.get_Current] [Invoke]";0.0008;0.0003;0.0021;79060;79032;79109;5;7;0.0678999982483219;0.0008280487;0.0006;0.0009;162;2;1;2;82;79030;0.0002;0.0012;79046;79109;0
"TMP Handle White Space & Control Character";0.0008;0.0008;0.0011;79112;79112;79669;11;11;0.00189999997382984;0.00095;0.0008;0.0008;8;3;3;5;2;79112;0;0.0008;79112;79669;0
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.OnBecameInvisible() [Invoke]";0.0008;0.0007;0.001;79171;79148;79080;8;8;0.00669999996898696;0.0008375;0.0007;0.0009;8;1;1;1;8;79063;0.0007;0.001;79148;79080;0
"Physics2D.SolveDiscreteIslandVelocityConstraints";0.0008;0.0004;0.0035;79230;79193;79086;9;9;0.171399991580984;0.0008927083;0.0006;0.0011;1761;7;1;51;192;79031;0;0.0025;79031;79665;0
"EarlyUpdate.ScriptRunDelayedStartupFrame";0.0008;0.0002;0.0538;79633;80052;79669;3;3;2.00569997748244;0.00100285;0.0006;0.0011;2000;1;1;1;2000;79030;0.0002;0.0538;80052;79669;0.0004
"EarlyUpdate.ClearLines";0.0008;0.0004;0.0058;80004;79782;79730;3;3;1.79599997313926;0.000898;0.0007;0.001;2000;1;1;1;2000;79030;0.0004;0.0058;79782;79730;0.0007
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.IsUIOverlayRenderedBySRP() [Invoke]";0.0008;0.0005;0.0065;80282;79979;79459;3;3;1.88179997052066;0.0009409;0.0007;0.001;2001;1;1;2;2000;79030;0.0005;0.0065;79979;79459;0.0015
"TerrainManager.CullAllTerrains";0.0008;0.0004;0.0061;80310;79994;79492;5;5;1.98349997130572;0.00099175;0.0007;0.001;2001;1;1;2;2000;79030;0.0004;0.0061;79994;79492;0.0022
"EarlyUpdate.UpdateContentLoading";0.0008;0.0004;0.0432;80455;80095;80056;3;3;1.99209997494472;0.00099605;0.0007;0.001;2000;1;1;1;2000;79030;0.0004;0.0432;80095;80056;0.0008
"UnityEngine.CoreModule.dll!UnityEngine::Camera.FireOnPreRender() [Invoke]";0.0008;0.0004;0.0082;80585;79989;80762;4;4;1.99369997417671;0.00099685;0.0007;0.001;2001;1;1;2;2000;79030;0.0004;0.0082;79989;80762;0.0024
"UnityEngine.Physics2DModule.dll!UnityEngine.LowLevelPhysics2D::PhysicsEvents.InvokePreSimulate() [Invoke]";0.0008;0.0005;0.0041;80950;79082;79144;7;7;0.377099995093886;0.0009220049;0.0007;0.001;411;1;1;3;409;79031;0.0002;0.0041;79113;79144;0.0006
"UnityEngine.UI.dll!UnityEngine.EventSystems::UIBehaviour.Start() [Invoke]";0.0007;0.0007;0.0024;79112;79112;79669;5;5;0.00309999968158081;0.00155;0.0007;0.0007;24;3;3;21;2;79112;0;0.0006;79669;79669;0
"UGUI.Rendering.EmitWorldScreenspaceCameraGeometry";0.0007;0.0003;0.0046;79561;79959;80233;3;4;1.7314999580849;0.00086575;0.0006;0.0009999999;4001;2;2;3;2000;79030;0.0001;0.0043;79409;80233;0.0007
"UnityEngine.UI.dll!UnityEngine.UI::LayoutElement.OnValidate() [Invoke]";0.0007;0.0007;0.0007;79669;79669;79669;11;11;0.000700000033248216;0.0007;0.0007;0.0007;2;2;2;2;1;79669;0.0002;0.0005;79669;79669;0
"PreUpdate.UpdateVideo";0.0007;0.0003;0.0048;79083;80057;79144;3;3;1.46899998027948;0.0007345;0.0005;0.0008;2000;1;1;1;2000;79030;0.0003;0.0048;80057;79144;0.0003
"Assembly-CSharp.dll!::DamagePopup.PlayRoutine() [Coroutine: System.Collections.IEnumerator.get_Current] [Invoke]";0.0007;0.0003;0.0041;79100;79221;79075;5;9;0.164699993067188;0.0007660465;0.0005;0.0009;884;5;1;7;215;79030;0;0.0021;79030;79075;0
"Assembly-CSharp.dll!::MapDirector.Update() [Invoke]";0.0007;0.0004;0.0032;79102;79373;79324;5;5;0.483299987128703;0.000756338;0.0006;0.0008;639;1;1;1;639;79030;0.0004;0.0032;79373;79324;0
"TMP Save Page Info";0.0007;0.0001;0.0034;79115;79194;79112;9;11;0.15979999085539;0.0007398148;0.0005;0.0009;1880;8;3;57;216;79030;0;0.001;79031;79126;0
"SpeedTreeWindManager.UpdateGlobalAndLocalWinds";0.0007;0.0003;0.0284;79494;79695;79137;5;5;1.56849997618701;0.00078425;0.0006;0.0008;2000;1;1;1;2000;79030;0.0003;0.0284;79695;79137;0.0004
"UnityEngine.AIModule.dll!UnityEngine.AI::NavMesh.Internal_CallOnNavMeshPreUpdate() [Invoke]";0.0007;0.0004;0.0392;79521;79425;79413;4;4;1.65709997722297;0.00082855;0.0006;0.0008;2000;1;1;1;2000;79030;0.0004;0.0392;79425;79413;0.0005
"cleanupAfterLoad.Invoke";0.0007;0.0007;0.0007;79669;79669;79669;9;9;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;79669;0.0007;0.0007;79669;79669;0
"UnityEngine.UI.dll!UnityEngine.UI::Mask.OnValidate() [Invoke]";0.0007;0.0007;0.0007;79669;79669;79669;11;11;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;79669;0.0007;0.0007;79669;79669;0
"CanvasRenderer.SyncTransform";0.0007;0.0003;0.0062;79678;80716;79050;6;6;1.17939997848589;0.000816759;0.0005;0.0009;2931;2;2;30;1444;79030;0;0.0049;79727;79050;0.0005
"FixedUpdate.ScriptRunBehaviourFixedUpdate";0.0007;0.0005;0.0024;79684;79062;80511;3;3;0.304499992984347;0.0007444987;0.0006;0.0008;411;1;1;3;409;79031;0.0002;0.0024;79113;80511;0.0005
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke]";0.0007;0.0003;0.021;79702;79386;79135;4;4;1.60449995310046;0.00080225;0.0005;0.0009;4412;2;2;5;2000;79030;0.0001;0.0203;79201;79135;0.0007
"updateScene.Invoke";0.0007;0.0003;0.0041;79711;79891;79037;3;3;1.58459997631144;0.0007923;0.0006;0.0009;2000;1;1;1;2000;79030;0.0003;0.0041;79891;79037;0.0004
"RenderForwardAlpha.Render";0.0007;0.0005;0.8559;79789;79707;79058;6;6;154.978199546109;0.0774891;0.0006;0.1891;2001;1;1;2;2000;79030;0.0005;0.8559;79707;79058;0.0007
"Initialization.XREarlyUpdate";0.0007;0.0003;0.011;79837;79867;80271;3;3;1.55899997672532;0.0007795;0.0006;0.0009;2000;1;1;1;2000;79030;0.0003;0.011;79867;80271;0.0011
"Physics2D.SyncRigidbodyTransformChanges";0.0007;0.0002;0.0657;79855;79826;79344;6;6;5.34299997083144;0.01306357;0.0003;0.0257;411;1;1;3;409;79031;0.0001;0.0657;79113;79344;0.0002
"GarbageCollector.CollectIncremental";0.0007;0.0003;0.0109;79873;79249;79231;4;4;1.57009998042486;0.00078505;0.0005;0.0009;2000;1;1;1;2000;79030;0.0003;0.0109;79249;79231;0.0016
"ApplyPass.PrepareKeywords";0.0007;0.0002;0.0216;80086;79842;79034;6;8;3.65639972024655;0.0018282;0.0005;0.0031;28589;5;5;55;2000;79030;0;0.0074;79030;79085;0.0012
"FixedUpdate.DirectorFixedUpdate";0.0007;0.0003;0.0032;80105;79615;80511;3;3;0.320099996286444;0.0007826406;0.0006;0.0009;411;1;1;3;409;79031;0.0001;0.0032;79113;80511;0.0004
"UnityEngine.AccessibilityModule.dll!UnityEngine.Accessibility::AccessibilityManager.Internal_LateUpdate() [Invoke]";0.0007;0.0004;0.0239;80298;79248;80405;4;4;1.63129997899523;0.00081565;0.0006;0.0009;2000;1;1;1;2000;79030;0.0004;0.0239;79248;80405;0.0006
"LowLevelPhysics2D.DrawWorld.UpdateLifetimes";0.0007;0.0004;0.0076;80309;79601;80660;4;4;1.60579997312743;0.0008029;0.0006;0.0009;2000;1;1;1;2000;79030;0.0004;0.0076;79601;80660;0.0006
"PreLateUpdate.ConstraintManagerUpdate";0.0007;0.0005;0.0049;80424;79488;79687;3;3;1.68089996179333;0.00084045;0.0006;0.0009;2000;1;1;1;2000;79030;0.0005;0.0049;79488;79687;0.0009
"LowLevelPhysics2D.PhysicsWorld.Transform.WriteTweens";0.0007;0.0003;0.0047;80542;81004;79945;4;4;1.59669997083256;0.00079835;0.0006;0.0009;2000;1;1;1;2000;79030;0.0003;0.0047;81004;79945;0.0005
"Initialization.AsyncUploadTimeSlicedUpdate";0.0007;0.0002;0.0366;80623;80191;80627;3;3;1.84039998255321;0.0009202;0.0005;0.001;2000;1;1;1;2000;79030;0.0002;0.0366;80191;80627;0.0006
"ClothManager.LateUpdate";0.0007;0.0005;0.0275;80900;79056;79147;4;4;1.71709996816935;0.00085855;0.0006;0.0009;2000;1;1;1;2000;79030;0.0005;0.0275;79056;79147;0.0006
"LOD.ComputeLOD";0.0006;0.0003;0.0169;80967;79979;79869;6;7;1.64499998287647;0.0008225;0.0006;0.0008;4002;2;2;4;2000;79030;0;0.0168;79063;79869;0.0025
"SortingGroup.UpdateRenderer";0.0006;0.0004;0.0007;79034;79031;79033;9;11;0.00279999992926605;0.00056;0.0005;0.0006;16;4;2;4;5;79031;0;0.0005;79031;79033;0
"UnityEngine.Physics2DModule.dll!UnityEngine.LowLevelPhysics2D::PhysicsEvents.InvokePostSimulate() [Invoke]";0.0006;0.0004;0.0083;79129;79062;79684;7;7;0.270699999353383;0.0006618582;0.0005;0.0007;411;1;1;3;409;79031;0.0002;0.0083;79113;79684;0.0006
"FrameEvents.XRBeginFrame";0.0006;0.0001;0.0366;79399;80052;80578;3;3;1.47449998217053;0.00073725;0.0004;0.0008;2001;1;1;2;2000;79030;0.0001;0.0366;80052;80578;0.0009
"Profiler.CollectVideoStats";0.0006;0.0002;0.0039;79596;80430;80478;3;3;1.34799998613016;0.000674;0.0005;0.0007;2000;1;1;1;2000;79030;0.0002;0.0039;80430;80478;0.0011
"EnlightenRuntimeManager.PatchLightmapsOnLightmapSettings";0.0006;0.0006;0.0006;79669;79669;79669;14;14;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;79669;0.0006;0.0006;79669;79669;0
"PostLateUpdate.UpdateRectTransform";0.0006;0.0004;0.055;79702;79277;79103;3;3;5.43079997197492;0.0027154;0.0005;0.0007;2000;1;1;1;2000;79030;0.0004;0.055;79277;79103;0.0005
"PostLateUpdate.ProfilerEndFrame";0.0006;0.0003;0.0111;79770;79879;79538;3;3;1.48069998441497;0.00074035;0.0005;0.0008;2000;1;1;1;2000;79030;0.0003;0.0111;79879;79538;0.0004
"CanvasUpdate.Prelayout";0.0006;0.0004;0.0035;79954;79816;79126;8;8;1.32049998408183;0.00066025;0.0005;0.0007;2000;1;1;1;2000;79030;0.0004;0.0035;79816;79126;0.0005
"PostLateUpdate.UpdateAllSkinnedMeshes";0.0006;0.0002;0.0056;80051;80360;79157;3;3;1.38669998603291;0.00069335;0.0005;0.0008;2000;1;1;1;2000;79030;0.0002;0.0056;80360;79157;0.0004
"Update.DirectorUpdate";0.0006;0.0002;0.0055;80537;79082;79641;3;3;1.42459997610422;0.0007123;0.0005;0.0008;2000;1;1;1;2000;79030;0.0002;0.0055;79082;79641;0.0003
"Physics2D.SyncColliderTransformChanges";0.0006;0.0001;0.9185;80700;79804;79106;6;6;46.3488998127432;0.1133225;0.0002;0.2382;411;1;1;3;409;79031;0.0001;0.9185;79113;79106;0.0001
"BeginRenderQueueExtraction";0.0006;0.0003;0.0452;80748;79806;79171;5;5;3.78959998505889;0.0018948;0.0005;0.0033;2001;1;1;2;2000;79030;0.0003;0.0452;79806;79171;0.0011
"Update Lights";0.0006;0.0003;0.0149;80867;79685;79533;4;9;1.45739995595068;0.0007287;0.0006;0.0008;4002;2;2;3;2000;79030;0.0001;0.0145;79685;79533;0.0008
"UIEvents.CanvasManagerEmitOffScreenGeometry";0.0005;0.0002;0.0028;79031;79959;79538;3;3;1.04539998879773;0.0005227;0.0004;0.0006;2000;1;1;1;2000;79030;0.0002;0.0028;79959;79538;0.0003
"PostLateUpdate.VFXUpdate";0.0005;0.0003;0.0276;79113;79055;79413;3;3;1.07219998980872;0.0005361;0.0004;0.0006;2000;1;1;1;2000;79030;0.0003;0.0276;79055;79413;0.0004
"MeshRendererPrepareDispatchUpdate";0.0005;0.0002;0.0037;79135;79076;79126;5;5;0.127399998440524;0.0005925581;0.0004;0.0006;215;1;1;1;215;79030;0.0002;0.0037;79076;79126;0
"RenderForwardOpaque.Prepare";0.0005;0.0002;0.0049;79212;80128;80526;6;6;1.02579999303271;0.0005129;0.0004;0.0005;2001;1;1;2;2000;79030;0.0002;0.0049;80128;80526;0.0007
"Physics2D.SynchronizeFixtures";0.0005;0.0001;0.0074;79260;79669;79113;7;7;0.109999997417617;0.0005729166;0.0003;0.0007;194;1;1;3;192;79031;0.0001;0.0059;79669;79113;0
"PostLateUpdate.ShaderHandleErrors";0.0005;0.0001;0.0025;79328;79949;80909;3;3;1.06119998689974;0.0005306;0.0004;0.0006;2000;1;1;1;2000;79030;0.0001;0.0025;79949;80909;0.0003
"Physics.Interpolation";0.0005;0.0001;0.0096;79496;80741;79851;4;4;1.12619998367882;0.0005631;0.0004;0.0006;2409;1;1;2;2000;79030;0;0.0096;79177;79851;0.0004
"PostLateUpdate.UpdateResolution";0.0005;0.0002;0.0104;79518;80016;79554;3;3;1.09989999403479;0.00054995;0.0004;0.0006;2000;1;1;1;2000;79030;0.0002;0.0104;80016;79554;0.0008
"Assembly-CSharp.dll!::TowerDebugSpawner.Update() [Invoke]";0.0005;0.0004;0.004;79585;79033;79075;5;5;0.404399999417365;0.0006328638;0.0005;0.0006;639;1;1;1;639;79030;0.0004;0.004;79033;79075;0
"BuildHook.OnProcessScene";0.0005;0.0005;0.0005;79669;79669;79669;10;10;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;79669;0.0005;0.0005;79669;79669;0
"EarlyUpdate.InsightsUpdate";0.0005;0.0001;0.0095;79823;80170;79670;3;3;1.11959999331884;0.0005598;0.0004;0.0006;2000;1;1;1;2000;79030;0.0001;0.0095;80170;79670;0.0003
"Physics.CalculateChangedColliderTransforms";0.0005;0.0002;0.0027;80024;79593;79701;6;6;0.23129999692901;0.0005655257;0.0004;0.0006;411;1;1;3;409;79031;0.0002;0.0027;79113;79701;0.0003
"UnityEngine.UI.dll!UnityEngine.UI::HorizontalOrVerticalLayoutGroup.Update() [Invoke]";0.0005;0.0003;0.003;80228;79838;79701;5;5;0.769999998155981;0.0005657605;0.0004;0.0006;1361;1;1;1;1361;79669;0.0003;0.003;79838;79701;0.0005
"UIR.Free";0.0005;0.0003;0.0061;80658;79125;80511;5;5;1.29319999006111;0.0006466;0.0004;0.0007;2000;1;1;1;2000;79030;0.0003;0.0061;79125;80511;0.0004
"PreUpdate.IMGUISendQueuedEvents";0.0005;0.0003;0.0959;80699;79036;79668;3;3;1.41179999083397;0.0007059;0.0004;0.0007;2000;1;1;1;2000;79030;0.0003;0.0959;79036;79668;0.0006
"UnityEngine.CoreModule.dll!UnityEngine::Camera.FireOnPreCull() [Invoke]";0.0005;0.0003;0.0045;80931;80010;79492;5;5;1.29819998820312;0.0006491;0.0005;0.0007;2001;1;1;2;2000;79030;0.0003;0.0045;80010;79492;0.0014
"Render.Prepare";0.0005;0.0003;0.1039;80985;79900;79565;5;5;8.84249996690778;0.00442125;0.0004;0.0073;2001;1;1;2;2000;79030;0.0003;0.1039;79900;79565;0.0012
"CanvasRenderer.SyncWorldRect";0.0005;0.0002;0.0034;80117;79122;79955;6;6;0.835499975961284;0.0005577437;0.0004;0.0006;3053;2;1;30;1498;79030;0;0.0032;79031;79955;0.0004
"Assembly-CSharp.dll!::TowerWeapon.AttackThenSearch() [Coroutine: System.Collections.IEnumerator.get_Current] [Invoke]";0.0004;0.0004;0.0004;79031;79031;79031;6;7;0.0007999999797903;0.0004;0.0004;0.0004;2;1;1;1;2;79031;0.0004;0.0004;79031;79031;0
"Assembly-CSharp.dll!::BossIntroFx.FlyShard() [Coroutine: System.Collections.IEnumerator.get_Current] [Invoke]";0.0004;0.0003;0.0006;79032;79031;79030;5;5;0.00169999999343418;0.000425;0.0003;0.0004;8;2;2;2;4;79030;0.0001;0.0005;79030;79030;0
"PostLateUpdate.TriggerEndOfFrameCallbacks";0.0004;0.0001;0.0028;79032;80273;80474;3;3;0.796799981835647;0.0003984;0.0003;0.0004;2000;1;1;1;2000;79030;0.0001;0.0028;80273;80474;0.0002
"Physics2D.SolveDiscreteIslandPositionConstraints";0.0004;0.0001;0.0016;79046;79276;79113;9;9;0.0827999957982684;0.00043125;0.0002;0.0006;1761;7;1;51;192;79031;0;0.0011;79031;79665;0
"Assembly-CSharp.dll!::Player.HitAnimation() [Coroutine: System.Collections.IEnumerator.get_Current] [Invoke]";0.0004;0.0002;0.0022;79081;79048;79139;5;9;0.050699998930213;0.000429661;0.0003;0.0004;118;1;1;1;118;79031;0.0002;0.0022;79048;79139;0
"UnityEngine.UI.dll!UnityEngine.UI::Slider.Update() [Invoke]";0.0004;0.0003;0.0018;79082;79047;79109;5;5;0.0395999994070735;0.0004829268;0.0004;0.0005;87;1;1;3;82;79030;0.0002;0.0018;79030;79109;0
"TransformHandle.SetParent";0.0004;0.0003;0.0009;79084;79063;79076;6;9;0.00899999972898513;0.00045;0.0003;0.0005;38;1;1;5;20;79031;0;0.0007;79076;79112;0
"suspendPointHook.Invoke";0.0004;0.0001;0.0036;79096;79994;79765;7;9;0.825099980342202;0.00041255;0.0003;0.0004;2005;1;1;6;2000;79030;0.0001;0.0036;79669;79765;0.0003
"Physics2D.SolveDiscreteIslandWritePoses";0.0004;0;0.0026;79479;79675;79106;9;9;0.101099993131356;0.0005265624;0.0002;0.0007;1761;7;1;51;192;79031;0;0.0013;79031;79106;0
"EarlyUpdate.AnalyticsCoreStatsUpdate";0.0004;0.0001;0.0052;79492;79573;79950;3;3;0.84669998260506;0.00042335;0.0003;0.0004;2000;1;1;1;2000;79030;0.0001;0.0052;79573;79950;0.0005
"Initialization.SynchronizeInputs";0.0004;0.0002;0.01;79495;79204;79777;3;3;0.839799982160912;0.0004199;0.0003;0.0004;2000;1;1;1;2000;79030;0.0002;0.01;79204;79777;0.0004
"EarlyUpdate.ClearIntermediateRenderers";0.0004;0.0001;0.0121;79565;80431;79852;3;3;0.916699982626596;0.00045835;0.0003;0.0005;2000;1;1;1;2000;79030;0.0001;0.0121;80431;79852;0.0002
"Assembly-CSharp.dll!::TowerWeapon.SearchTarget() [Coroutine: System.Collections.IEnumerator.get_Current] [Invoke]";0.0004;0.0002;0.01869999;79583;79032;79146;5;6;0.496599870952195;0.00164437;0.0003;0.0009;4036;2;1;60;302;79030;0;0.0023;79030;79276;0
